Date,SPY
2022-01-26,407.7755126953125
2022-01-27,405.76190185546875
2022-01-28,415.8392028808594
2022-01-31,423.3289489746094
2022-02-01,426.18927001953125
2022-02-02,430.32940673828125
2022-02-03,420.2144470214844
2022-02-04,422.1904602050781
2022-02-07,420.83544921875
2022-02-08,424.29803466796875
2022-02-09,430.5080871582031
2022-02-10,422.7737731933594
2022-02-11,414.43719482421875
2022-02-14,413.08233642578125
2022-02-15,419.7440185546875
2022-02-16,420.2144470214844
2022-02-17,411.2381286621094
2022-02-18,408.5753173828125
2022-02-22,404.19061279296875
2022-02-23,397.02081298828125
2022-02-24,402.99566650390625
2022-02-25,411.8873291015625
2022-02-28,410.83349609375
2022-03-01,404.57635498046875
2022-03-02,412.0191345214844
2022-03-03,409.9678955078125
2022-03-04,406.63702392578125
2022-03-07,394.649658203125
2022-03-08,391.6575622558594
2022-03-09,402.158203125
2022-03-10,400.34222412109375
2022-03-11,395.25189208984375
2022-03-14,392.3632507324219
2022-03-15,400.99151611328125
2022-03-16,409.8830871582031
2022-03-17,415.01123046875
2022-03-18,419.55670166015625
2022-03-21,419.43402099609375
2022-03-22,424.34197998046875
2022-03-23,418.877197265625
2022-03-24,425.19146728515625
2022-03-25,427.2679138183594
2022-03-28,430.3070983886719
2022-03-29,435.63037109375
2022-03-30,432.9405212402344
2022-03-31,426.27685546875
2022-04-01,427.48492431640625
2022-04-04,431.1470947265625
2022-04-05,425.7011413574219
2022-04-06,421.4444274902344
2022-04-07,423.5680847167969
2022-04-08,422.4353942871094
2022-04-11,415.2151184082031
2022-04-12,413.6766052246094
2022-04-13,418.4146728515625
2022-04-14,413.2047119140625
2022-04-18,413.3745422363281
2022-04-19,420.0475158691406
2022-04-20,419.73602294921875
2022-04-21,413.4595642089844
2022-04-22,402.1145324707031
2022-04-25,404.44580078125
2022-04-26,392.73272705078125
2022-04-27,393.8370056152344
2022-04-28,403.78515625
2022-04-29,388.8630065917969
2022-05-02,391.2037353515625
2022-05-03,392.9969787597656
2022-05-04,404.9649658203125
2022-05-05,390.5712890625
2022-05-06,388.2400207519531
2022-05-09,375.80963134765625
2022-05-10,376.6779479980469
2022-05-11,370.6940002441406
2022-05-12,370.3070983886719
2022-05-13,379.1602783203125
2022-05-16,377.62176513671875
2022-05-17,385.3896484375
2022-05-18,369.8538818359375
2022-05-19,367.5887145996094
2022-05-20,367.7492370605469
2022-05-23,374.6298522949219
2022-05-24,371.7700500488281
2022-05-25,375.0544738769531
2022-05-26,382.54876708984375
2022-05-27,391.93988037109375
2022-05-31,389.7407531738281
2022-06-01,386.58831787109375
2022-06-02,393.9503173828125
2022-06-03,387.4850158691406
2022-06-06,388.664794921875
2022-06-07,392.3929748535156
2022-06-08,388.1267395019531
2022-06-09,378.89599609375
2022-06-10,367.9096984863281
2022-06-13,353.9407653808594
2022-06-14,352.874267578125
2022-06-15,357.90496826171875
2022-06-16,346.05975341796875
2022-06-17,346.80584716796875
2022-06-21,355.5361328125
2022-06-22,354.8915100097656
2022-06-23,358.370361328125
2022-06-24,369.7642822265625
2022-06-27,368.35198974609375
2022-06-28,360.8254699707031
2022-06-29,360.5316162109375
2022-06-30,357.60260009765625
2022-07-01,361.384765625
2022-07-05,362.0672302246094
2022-07-06,363.29010009765625
2022-07-07,368.73114013671875
2022-07-08,368.4278259277344
2022-07-11,364.21905517578125
2022-07-12,360.9960632324219
2022-07-13,359.10028076171875
2022-07-14,358.2281799316406
2022-07-15,365.0721435546875
2022-07-18,362.05780029296875
2022-07-19,371.84027099609375
2022-07-20,374.2100524902344
2022-07-21,378.0207214355469
2022-07-22,374.513427734375
2022-07-25,374.9684143066406
2022-07-26,370.53216552734375
2022-07-27,380.15350341796875
2022-07-28,384.9216003417969
2022-07-29,390.5333251953125
2022-08-01,389.3768310546875
2022-08-02,386.8079528808594
2022-08-03,392.8651123046875
2022-08-04,392.5997009277344
2022-08-05,391.9361267089844
2022-08-08,391.4811706542969
2022-08-09,389.9266052246094
2022-08-10,398.11663818359375
2022-08-11,398.11663818359375
2022-08-12,404.85638427734375
2022-08-15,406.52459716796875
2022-08-16,407.3209533691406
2022-08-17,404.42974853515625
2022-08-18,405.605224609375
2022-08-19,400.1546325683594
2022-08-22,391.822509765625
2022-08-23,390.8745422363281
2022-08-24,392.1257629394531
2022-08-25,397.66162109375
2022-08-26,384.2012634277344
2022-08-29,381.6607971191406
2022-08-30,377.4709167480469
2022-08-31,374.5987243652344
2022-09-01,375.7742004394531
2022-09-02,371.8118591308594
2022-09-06,370.408935546875
2022-09-07,377.0633850097656
2022-09-08,379.5279541015625
2022-09-09,385.42401123046875
2022-09-12,389.5663757324219
2022-09-13,372.62701416015625
2022-09-14,374.0489807128906
2022-09-15,369.80224609375
2022-09-16,366.9811096191406
2022-09-19,369.8270568847656
2022-09-20,365.5818786621094
2022-09-21,359.2047424316406
2022-09-22,356.1875
2022-09-23,350.2196960449219
2022-09-26,346.75506591796875
2022-09-27,345.869873046875
2022-09-28,352.67535400390625
2022-09-29,345.30828857421875
2022-09-30,339.9686279296875
2022-10-03,348.9442443847656
2022-10-04,359.7568054199219
2022-10-05,358.9192199707031
2022-10-06,355.21673583984375
2022-10-07,345.30828857421875
2022-10-10,342.6717834472656
2022-10-11,340.50164794921875
2022-10-12,339.3785095214844
2022-10-13,348.33502197265625
2022-10-14,340.3969421386719
2022-10-17,349.14410400390625
2022-10-18,353.2464294433594
2022-10-19,350.7431335449219
2022-10-20,347.8020324707031
2022-10-21,356.2541809082031
2022-10-24,360.61346435546875
2022-10-25,366.3719787597656
2022-10-26,363.6116638183594
2022-10-27,361.6700134277344
2022-10-28,370.2743835449219
2022-10-31,367.5997314453125
2022-11-01,365.9911804199219
2022-11-02,356.80615234375
2022-11-03,353.1321716308594
2022-11-04,358.2148742675781
2022-11-07,361.6413879394531
2022-11-08,363.59259033203125
2022-11-09,356.1018981933594
2022-11-10,375.6711730957031
2022-11-11,379.3070983886719
2022-11-14,376.0804138183594
2022-11-15,379.28802490234375
2022-11-16,376.39447021484375
2022-11-17,375.2428283691406
2022-11-18,376.9465637207031
2022-11-21,375.5760192871094
2022-11-22,380.6300964355469
2022-11-23,383.0286865234375
2022-11-25,382.94293212890625
2022-11-28,376.8323974609375
2022-11-29,376.1852111816406
