Date,SPY
2016-02-12,157.3400115966797
2016-02-16,159.9955596923828
2016-02-17,162.6090087890625
2016-02-18,161.9430389404297
2016-02-19,161.86717224121094
2016-02-22,164.2108154296875
2016-02-23,162.13694763183594
2016-02-24,162.87884521484375
2016-02-25,164.85159301757812
2016-02-26,164.47219848632812
2016-02-29,163.1822967529297
2016-03-01,167.01821899414062
2016-03-02,167.7686004638672
2016-03-03,168.4261474609375
2016-03-04,168.97412109375
2016-03-07,169.1090545654297
2016-03-08,167.26271057128906
2016-03-09,168.08889770507812
2016-03-10,168.22384643554688
2016-03-11,170.9384765625
2016-03-14,170.7192840576172
2016-03-15,170.44105529785156
2016-03-16,171.4274139404297
2016-03-17,172.51499938964844
2016-03-18,173.19293212890625
2016-03-21,173.4386444091797
2016-03-22,173.34544372558594
2016-03-23,172.20143127441406
2016-03-24,172.12518310546875
2016-03-28,172.2268524169922
2016-03-29,173.8199920654297
2016-03-30,174.58261108398438
2016-03-31,174.15896606445312
2016-04-01,175.34530639648438
2016-04-04,174.77755737304688
2016-04-05,173.0319366455078
2016-04-06,174.92166137695312
2016-04-07,172.82852172851562
2016-04-08,173.29461669921875
2016-04-11,172.88783264160156
2016-04-12,174.4979248046875
2016-04-13,176.26052856445312
2016-04-14,176.26898193359375
2016-04-15,176.07408142089844
2016-04-18,177.31134033203125
2016-04-19,177.87062072753906
2016-04-20,178.04010009765625
2016-04-21,177.08248901367188
2016-04-22,177.08248901367188
2016-04-25,176.77740478515625
2016-04-26,177.04013061523438
2016-04-27,177.40452575683594
2016-04-28,175.79441833496094
2016-04-29,174.84536743164062
2016-05-02,176.23509216308594
2016-05-03,174.7012939453125
2016-05-04,173.7267608642578
2016-05-05,173.69288635253906
2016-05-06,174.3284454345703
2016-05-09,174.47247314453125
2016-05-10,176.64186096191406
2016-05-11,174.9893798828125
2016-05-12,175.040283203125
2016-05-13,173.51490783691406
2016-05-16,175.22671508789062
2016-05-17,173.59120178222656
2016-05-18,173.6420135498047
2016-05-19,173.0403594970703
2016-05-20,174.13352966308594
2016-05-23,173.89625549316406
2016-05-24,176.1503448486328
2016-05-25,177.34519958496094
2016-05-26,177.39608764648438
2016-05-27,178.15872192382812
2016-05-31,177.81973266601562
2016-06-01,178.18414306640625
2016-06-02,178.72647094726562
2016-06-03,178.192626953125
2016-06-06,179.09934997558594
2016-06-07,179.37896728515625
2016-06-08,179.9636688232422
2016-06-09,179.71791076660156
2016-06-10,178.0147247314453
2016-06-13,176.64186096191406
2016-06-14,176.2943878173828
2016-06-15,176.0486602783203
2016-06-16,176.5740509033203
2016-06-17,175.91648864746094
2016-06-20,177.04937744140625
2016-06-21,177.55197143554688
2016-06-22,177.26234436035156
2016-06-23,179.57078552246094
2016-06-24,173.1225128173828
2016-06-27,170.0219268798828
2016-06-28,173.0884552001953
2016-06-29,176.03570556640625
2016-06-30,178.43783569335938
2016-07-01,178.8125762939453
2016-07-05,177.52635192871094
2016-07-06,178.59112548828125
2016-07-07,178.48043823242188
2016-07-08,181.13804626464844
2016-07-11,181.7769317626953
2016-07-12,183.09725952148438
2016-07-13,183.07174682617188
2016-07-14,184.0938720703125
2016-07-15,183.8468475341797
2016-07-18,184.3408966064453
2016-07-19,184.15350341796875
2016-07-20,184.92010498046875
2016-07-21,184.2216339111328
2016-07-22,185.0479278564453
2016-07-25,184.5453338623047
2016-07-26,184.63052368164062
2016-07-27,184.43453979492188
2016-07-28,184.6475372314453
2016-07-29,184.94570922851562
2016-08-01,184.7923583984375
2016-08-02,183.60833740234375
2016-08-03,184.1449432373047
2016-08-04,184.3408966064453
2016-08-05,185.8485870361328
2016-08-08,185.7378692626953
2016-08-09,185.8485870361328
2016-08-10,185.38864135742188
2016-08-11,186.24891662597656
2016-08-12,186.087158203125
2016-08-15,186.623779296875
2016-08-16,185.6612091064453
2016-08-17,186.0104522705078
2016-08-18,186.42784118652344
2016-08-19,186.1552276611328
2016-08-22,186.14674377441406
2016-08-23,186.52154541015625
2016-08-24,185.56747436523438
2016-08-25,185.43975830078125
2016-08-26,185.09051513671875
2016-08-29,186.0019073486328
2016-08-30,185.69529724121094
2016-08-31,185.16714477539062
2016-09-01,185.17568969726562
2016-09-02,186.0104522705078
2016-09-06,186.57261657714844
2016-09-07,186.5555877685547
2016-09-08,186.129638671875
2016-09-09,181.67474365234375
2016-09-12,184.28126525878906
2016-09-13,181.6321258544922
2016-09-14,181.56402587890625
2016-09-15,183.37832641601562
2016-09-16,182.66949462890625
2016-09-19,182.70375061035156
2016-09-20,182.71229553222656
2016-09-21,184.76695251464844
2016-09-22,185.93128967285156
2016-09-23,184.91249084472656
2016-09-26,183.41433715820312
2016-09-27,184.5529327392578
2016-09-28,185.468994140625
2016-09-29,183.7909698486328
2016-09-30,185.1779022216797
2016-10-03,184.73272705078125
2016-10-04,183.7909698486328
2016-10-05,184.60427856445312
2016-10-06,184.73272705078125
2016-10-07,184.09915161132812
2016-10-10,185.05807495117188
2016-10-11,182.72084045410156
2016-10-12,182.96055603027344
2016-10-13,182.36126708984375
2016-10-14,182.45547485351562
2016-10-17,181.82192993164062
2016-10-18,182.96055603027344
2016-10-19,183.44857788085938
2016-10-20,183.1061248779297
2016-10-21,183.19168090820312
2016-10-24,183.97079467773438
2016-10-25,183.3544158935547
2016-10-26,182.98622131347656
2016-10-27,182.498291015625
2016-10-28,181.9589080810547
2016-10-31,181.96749877929688
2016-11-01,180.64901733398438
2016-11-02,179.56178283691406
2016-11-03,178.73988342285156
2016-11-04,178.5430145263672
2016-11-07,182.48117065429688
2016-11-08,183.3030548095703
2016-11-09,185.24636840820312
2016-11-10,185.70864868164062
2016-11-11,185.28062438964844
2016-11-14,185.4261474609375
2016-11-15,186.87303161621094
2016-11-16,186.52203369140625
2016-11-17,187.48086547851562
2016-11-18,187.0613250732422
2016-11-21,188.47390747070312
2016-11-22,188.842041015625
2016-11-23,188.94482421875
2016-11-25,189.6468505859375
2016-11-28,188.75645446777344
2016-11-29,189.12460327148438
2016-11-30,188.67083740234375
2016-12-01,187.97738647460938
2016-12-02,188.07154846191406
2016-12-05,189.20169067382812
2016-12-06,189.80087280273438
2016-12-07,192.2836456298828
2016-12-08,192.75457763671875
2016-12-09,193.91883850097656
2016-12-12,193.6962432861328
2016-12-13,194.98895263671875
2016-12-14,193.37945556640625
2016-12-15,194.17567443847656
2016-12-16,193.79588317871094
2016-12-19,194.21783447265625
2016-12-20,194.96710205078125
2016-12-21,194.424560546875
2016-12-22,194.08871459960938
2016-12-23,194.3728790283203
2016-12-27,194.8551788330078
2016-12-28,193.24478149414062
2016-12-29,193.20172119140625
2016-12-30,192.49557495117188
2017-01-03,193.9681854248047
2017-01-04,195.1221160888672
2017-01-05,194.96710205078125
2017-01-06,195.66465759277344
2017-01-09,195.01876831054688
2017-01-10,195.01876831054688
2017-01-11,195.56988525390625
2017-01-12,195.0791015625
2017-01-13,195.52687072753906
2017-01-17,194.83790588378906
2017-01-18,195.2684783935547
2017-01-19,194.5451202392578
2017-01-20,195.25991821289062
2017-01-23,194.7517852783203
2017-01-24,196.00048828125
2017-01-25,197.6969757080078
2017-01-26,197.49029541015625
2017-01-27,197.18031311035156
2017-01-30,195.9573974609375
2017-01-31,195.94021606445312
2017-02-01,196.01771545410156
2017-02-02,196.14688110351562
2017-02-03,197.49893188476562
2017-02-06,197.14581298828125
2017-02-07,197.15443420410156
2017-02-08,197.4127960205078
2017-02-09,198.58395385742188
2017-02-10,199.3676300048828
2017-02-13,200.4526824951172
2017-02-14,201.2535400390625
2017-02-15,202.30421447753906
2017-02-16,202.1319580078125
2017-02-17,202.45062255859375
2017-02-21,203.6561737060547
2017-02-22,203.4753875732422
2017-02-23,203.61317443847656
2017-02-24,203.8715362548828
2017-02-27,204.1901092529297
2017-02-28,203.63900756835938
2017-03-01,206.4894561767578
2017-03-02,205.18910217285156
2017-03-03,205.3182373046875
2017-03-06,204.70689392089844
2017-03-07,204.0953826904297
2017-03-08,203.7164306640625
2017-03-09,203.974853515625
2017-03-10,204.68959045410156
2017-03-13,204.79299926757812
2017-03-14,204.00929260253906
2017-03-15,205.77467346191406
2017-03-16,205.36993408203125
2017-03-17,205.00927734375
2017-03-20,204.78440856933594
2017-03-21,202.155029296875
2017-03-22,202.63075256347656
2017-03-23,202.41453552246094
2017-03-24,202.2675018310547
2017-03-27,202.0599365234375
2017-03-28,203.5302734375
2017-03-29,203.72047424316406
2017-03-30,204.36924743652344
2017-03-31,203.89353942871094
2017-04-03,203.53892517089844
2017-04-04,203.6686553955078
2017-04-05,203.06320190429688
2017-04-06,203.63401794433594
2017-04-07,203.42645263671875
2017-04-10,203.5475616455078
2017-04-11,203.305419921875
2017-04-12,202.41453552246094
2017-04-13,201.09979248046875
2017-04-17,202.881591796875
2017-04-18,202.27618408203125
2017-04-19,201.90428161621094
2017-04-20,203.5475616455078
2017-04-21,202.89886474609375
2017-04-24,205.13038635253906
2017-04-25,206.3239288330078
2017-04-26,206.19418334960938
2017-04-27,206.36720275878906
2017-04-28,205.91738891601562
2017-05-01,206.43634033203125
2017-05-02,206.5142364501953
2017-05-03,206.2633819580078
2017-05-04,206.50555419921875
2017-05-05,207.31854248046875
2017-05-08,207.2839813232422
2017-05-09,207.09371948242188
2017-05-10,207.46560668945312
2017-05-11,207.04180908203125
2017-05-12,206.69578552246094
2017-05-15,207.8374786376953
2017-05-16,207.64724731445312
2017-05-17,203.96273803710938
2017-05-18,204.78440856933594
2017-05-19,206.11634826660156
2017-05-22,207.1629180908203
2017-05-23,207.6212921142578
2017-05-24,208.10562133789062
2017-05-25,209.10025024414062
2017-05-26,209.05702209472656
2017-05-30,208.87539672851562
2017-05-31,208.8235626220703
2017-06-01,210.484130859375
2017-06-02,211.18467712402344
2017-06-05,211.02899169921875
2017-06-06,210.3543701171875
2017-06-07,210.7435760498047
2017-06-08,210.8473663330078
2017-06-09,210.52737426757812
2017-06-12,210.484130859375
2017-06-13,211.51336669921875
2017-06-14,211.24526977539062
2017-06-15,210.8387451171875
2017-06-16,210.8848114013672
2017-06-19,212.6404266357422
2017-06-20,211.20640563964844
2017-06-21,211.1542205810547
2017-06-22,211.05859375
2017-06-23,211.3106689453125
2017-06-26,211.44972229003906
2017-06-27,209.74627685546875
2017-06-28,211.62356567382812
2017-06-29,209.7636260986328
2017-06-30,210.15478515625
2017-07-03,210.5111083984375
2017-07-05,210.99778747558594
2017-07-06,209.06832885742188
2017-07-07,210.42416381835938
2017-07-10,210.65013122558594
2017-07-11,210.49366760253906
2017-07-12,212.0754852294922
2017-07-13,212.43185424804688
2017-07-14,213.42263793945312
2017-07-17,213.3966064453125
2017-07-18,213.5095672607422
2017-07-19,214.66549682617188
2017-07-20,214.76109313964844
2017-07-21,214.5698699951172
2017-07-24,214.51779174804688
2017-07-25,215.03916931152344
2017-07-26,215.0478973388672
2017-07-27,214.84805297851562
2017-07-28,214.595947265625
2017-07-31,214.47430419921875
2017-08-01,214.9523468017578
2017-08-02,215.05662536621094
2017-08-03,214.63943481445312
2017-08-04,215.0305633544922
2017-08-07,215.4303436279297
2017-08-08,214.900146484375
2017-08-09,214.89149475097656
2017-08-10,211.85824584960938
2017-08-11,212.17111206054688
2017-08-14,214.27438354492188
2017-08-15,214.248291015625
2017-08-16,214.62210083007812
2017-08-17,211.2759246826172
2017-08-18,210.9456329345703
2017-08-21,211.11082458496094
2017-08-22,213.31837463378906
2017-08-23,212.5535888671875
2017-08-24,212.05812072753906
2017-08-25,212.5535888671875
2017-08-28,212.56228637695312
2017-08-29,212.80555725097656
2017-08-30,213.8137664794922
2017-08-31,215.10006713867188
2017-09-01,215.4042510986328
2017-09-05,213.85720825195312
2017-09-06,214.58726501464844
2017-09-07,214.56121826171875
2017-09-08,214.3091583251953
2017-09-11,216.59500122070312
2017-09-12,217.32504272460938
2017-09-13,217.42933654785156
2017-09-14,217.35980224609375
2017-09-15,217.6524658203125
2017-09-18,218.11532592773438
2017-09-19,218.3336944580078
2017-09-20,218.41229248046875
2017-09-21,217.82708740234375
2017-09-22,217.87078857421875
2017-09-25,217.42530822753906
2017-09-26,217.55630493164062
2017-09-27,218.40357971191406
2017-09-28,218.66558837890625
2017-09-29,219.4342498779297
2017-10-02,220.3862762451172
2017-10-03,220.85792541503906
2017-10-04,221.1199493408203
2017-10-05,222.4301300048828
2017-10-06,222.17678833007812
2017-10-09,221.80999755859375
2017-10-10,222.39517211914062
2017-10-11,222.74456787109375
2017-10-12,222.4126739501953
2017-10-13,222.6834259033203
2017-10-16,222.98040771484375
2017-10-17,223.13760375976562
2017-10-18,223.35598754882812
2017-10-19,223.4171142578125
2017-10-20,224.57003784179688
2017-10-23,223.6965789794922
2017-10-24,224.08963012695312
2017-10-25,222.98040771484375
2017-10-26,223.2686004638672
2017-10-27,225.0941162109375
2017-10-30,224.25558471679688
2017-10-31,224.6050262451172
2017-11-01,224.90194702148438
2017-11-02,224.9893341064453
2017-11-03,225.74041748046875
2017-11-06,226.08982849121094
2017-11-07,225.9326629638672
2017-11-08,226.31689453125
2017-11-09,225.49591064453125
2017-11-10,225.42601013183594
2017-11-13,225.63565063476562
2017-11-14,225.11158752441406
2017-11-15,223.98483276367188
2017-11-16,225.88894653320312
2017-11-17,225.22511291503906
2017-11-20,225.60940551757812
2017-11-21,227.08554077148438
2017-11-22,226.88467407226562
2017-11-24,227.40878295898438
2017-11-27,227.29519653320312
2017-11-28,229.60105895996094
2017-11-29,229.46131896972656
2017-11-30,231.47024536132812
2017-12-01,230.9899139404297
2017-12-04,230.71035766601562
2017-12-05,229.88059997558594
2017-12-06,229.92425537109375
2017-12-07,230.649169921875
2017-12-08,231.90695190429688
2017-12-11,232.6056671142578
2017-12-12,233.01626586914062
2017-12-13,232.98995971679688
2017-12-14,232.0379180908203
2017-12-15,233.97023010253906
2017-12-18,235.45387268066406
2017-12-19,234.54966735839844
2017-12-20,234.42681884765625
2017-12-21,234.9095916748047
2017-12-22,234.84811401367188
2017-12-26,234.56719970703125
2017-12-27,234.6813201904297
2017-12-28,235.16419982910156
2017-12-29,234.27743530273438
2018-01-02,235.95431518554688
2018-01-03,237.44671630859375
2018-01-04,238.44754028320312
2018-01-05,240.03652954101562
2018-01-08,240.47557067871094
2018-01-09,241.01980590820312
2018-01-10,240.65110778808594
2018-01-11,242.40692138671875
2018-01-12,243.98715209960938
2018-01-16,243.15310668945312
2018-01-17,245.4707489013672
2018-01-18,245.0582275390625
2018-01-19,246.17311096191406
2018-01-22,248.17474365234375
2018-01-23,248.7014923095703
2018-01-24,248.60491943359375
2018-01-25,248.7102508544922
2018-01-26,251.58969116210938
2018-01-29,249.9217529296875
2018-01-30,247.3582305908203
2018-01-31,247.48117065429688
2018-02-01,247.20025634765625
2018-02-02,241.818603515625
2018-02-05,231.70516967773438
2018-02-06,236.2703857421875
2018-02-07,234.98866271972656
2018-02-08,226.17442321777344
2018-02-09,229.5719451904297
2018-02-12,232.94305419921875
2018-02-13,233.52244567871094
2018-02-14,236.67417907714844
2018-02-15,239.69410705566406
2018-02-16,239.76438903808594
2018-02-20,238.26312255859375
2018-02-21,237.07803344726562
2018-02-22,237.3853302001953
2018-02-23,241.16900634765625
2018-02-26,243.96945190429688
2018-02-27,240.92318725585938
2018-02-28,238.4826202392578
2018-03-01,235.01502990722656
2018-03-02,236.22645568847656
2018-03-05,238.95672607421875
2018-03-06,239.56251525878906
2018-03-07,239.4746856689453
2018-03-08,240.6334228515625
2018-03-09,244.82115173339844
2018-03-12,244.51382446289062
2018-03-13,242.9336395263672
2018-03-14,241.68701171875
2018-03-15,241.4236297607422
2018-03-16,241.6854248046875
2018-03-19,238.4153594970703
2018-03-20,238.8208465576172
2018-03-21,238.36248779296875
2018-03-22,232.40406799316406
2018-03-23,227.45042419433594
2018-03-26,233.6732940673828
2018-03-27,229.69813537597656
2018-03-28,229.01939392089844
2018-03-29,231.94570922851562
2018-04-02,226.93922424316406
2018-04-03,229.84799194335938
2018-04-04,232.30712890625
2018-04-05,234.1404266357422
2018-04-06,228.92251586914062
2018-04-09,230.0507049560547
2018-04-10,233.70858764648438
2018-04-11,232.48338317871094
2018-04-12,234.39610290527344
2018-04-13,233.70858764648438
2018-04-16,235.6300506591797
2018-04-17,238.15097045898438
2018-04-18,238.3271942138672
2018-04-19,237.005126953125
2018-04-20,234.9954376220703
2018-04-23,234.9601287841797
2018-04-24,231.79588317871094
2018-04-25,232.36875915527344
2018-04-26,234.73098754882812
2018-04-27,234.95135498046875
2018-04-30,233.14447021484375
2018-05-01,233.55874633789062
2018-05-02,231.9898223876953
2018-05-03,231.4785919189453
2018-05-04,234.47537231445312
2018-05-07,235.2687530517578
2018-05-08,235.2687530517578
2018-05-09,237.542724609375
2018-05-10,239.76394653320312
2018-05-11,240.49549865722656
2018-05-14,240.6100311279297
2018-05-15,238.95303344726562
2018-05-16,239.95782470703125
2018-05-17,239.75515747070312
2018-05-18,239.15570068359375
2018-05-21,240.95384216308594
2018-05-22,240.28402709960938
2018-05-23,240.94500732421875
2018-05-24,240.451416015625
2018-05-25,239.87855529785156
2018-05-29,237.11962890625
2018-05-30,240.28402709960938
2018-05-31,238.81198120117188
2018-06-01,241.15655517578125
2018-06-04,242.302490234375
2018-06-05,242.47877502441406
2018-06-06,244.5059356689453
2018-06-07,244.47947692871094
2018-06-08,245.20233154296875
2018-06-11,245.52842712402344
2018-06-12,245.84576416015625
2018-06-13,245.0612030029297
2018-06-14,245.67828369140625
2018-06-15,245.36485290527344
2018-06-18,244.86021423339844
2018-06-19,243.92169189453125
2018-06-20,244.3377685546875
2018-06-21,242.80596923828125
2018-06-22,243.2488250732422
2018-06-25,239.93746948242188
2018-06-26,240.4687042236328
2018-06-27,238.47659301757812
2018-06-28,239.84011840820312
2018-06-29,240.1854248046875
2018-07-02,240.6988525390625
2018-07-03,239.8489532470703
2018-07-05,241.80555725097656
2018-07-06,243.8509063720703
2018-07-09,246.04664611816406
2018-07-10,246.93191528320312
2018-07-11,245.12576293945312
2018-07-12,247.3480682373047
2018-07-13,247.54290771484375
2018-07-16,247.32156372070312
2018-07-17,248.3219757080078
2018-07-18,248.8443145751953
2018-07-19,247.90594482421875
2018-07-20,247.62252807617188
2018-07-23,248.08297729492188
2018-07-24,249.33132934570312
2018-07-25,251.45631408691406
2018-07-26,250.8629913330078
2018-07-27,249.1630401611328
2018-07-30,247.861572265625
2018-07-31,249.08343505859375
2018-08-01,248.6672821044922
2018-08-02,250.02195739746094
2018-08-03,251.09323120117188
2018-08-06,252.0140380859375
2018-08-07,252.84628295898438
2018-08-08,252.74000549316406
2018-08-09,252.394775390625
2018-08-10,250.70367431640625
2018-08-13,249.7652130126953
2018-08-14,251.35890197753906
2018-08-15,249.48182678222656
2018-08-16,251.50050354003906
2018-08-17,252.3859100341797
2018-08-20,252.92599487304688
2018-08-21,253.5192108154297
2018-08-22,253.3686981201172
2018-08-23,253.03221130371094
2018-08-24,254.5550994873047
2018-08-27,256.5648498535156
2018-08-28,256.6888122558594
2018-08-29,258.070068359375
2018-08-30,257.0252990722656
2018-08-31,257.0341491699219
2018-09-04,256.59136962890625
2018-09-05,255.90087890625
2018-09-06,255.13050842285156
2018-09-07,254.63475036621094
2018-09-10,255.07742309570312
2018-09-11,255.91847229003906
2018-09-12,255.98049926757812
2018-09-13,257.49462890625
2018-09-14,257.5386962890625
2018-09-17,256.1753234863281
2018-09-18,257.5653381347656
2018-09-19,257.8398742675781
